Attrition,BusinessTravel,Department,Education,EducationField,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Rarely,Sales,4,Medical,2,Research Director,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,6.612405876951332,9.524793388429751,16.140495867768596,0.0,242,0.9272030651340996
1,Travel_Rarely,Research & Development,1,Medical,2,Laboratory Technician,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,10.377716830754803,9.50632911392405,19.856540084388183,0.9080459770114944,237,0.9080459770114944
0,Travel_Rarely,Research & Development,1,Life Sciences,2,Laboratory Technician,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,7.934115402956604,9.50214592274678,17.446351931330472,0.3869731800766283,233,0.89272030651341
0,Travel_Rarely,Sales,3,Life Sciences,5,Research Scientist,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,7.055443262411347,9.4468085106383,16.54468085106383,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,2,Medical,3,Sales Executive,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,8.013264760576476,9.518828451882843,17.531380753138077,0.4827586206896552,239,0.9157088122605364
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Manufacturing Director,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,6.280660442600277,9.514522821576763,15.813278008298756,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Manager,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,6.11030064014632,9.48971193415638,15.604938271604938,0.0,243,0.9310344827586208
1,Travel_Frequently,Research & Development,2,Life Sciences,1,Laboratory Technician,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,8.596432178932178,9.445887445887443,18.03030303030303,0.8659003831417624,231,0.8850574712643678
1,Travel_Rarely,Research & Development,4,Medical,2,Sales Representative,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,7.89895949074074,9.479166666666666,17.366666666666667,0.3218390804597701,240,0.9195402298850576
0,Travel_Frequently,Research & Development,4,Medical,3,Healthcare Representative,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,7.688701741996235,9.508474576271189,17.18220338983051,0.0996168582375478,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Technical Degree,3,Healthcare Representative,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,6.493613445378151,9.516806722689076,15.96218487394958,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Human Resources,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,6.17837367450438,9.473029045643154,15.705394190871369,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,2,Life Sciences,2,Laboratory Technician,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,6.950778985507247,9.482608695652171,16.434782608695652,0.0,230,0.8812260536398467
1,Travel_Rarely,Sales,4,Life Sciences,2,Sales Executive,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,7.718414893617021,9.514893617021276,17.195744680851064,0.1647509578544061,235,0.9003831417624522
1,Travel_Rarely,Research & Development,2,Life Sciences,2,Laboratory Technician,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,10.512892924976258,9.41880341880342,19.96153846153846,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Sales Executive,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,9.49042972459639,9.47008547008547,18.96581196581197,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,4,Life Sciences,5,Manager,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,7.527197962154293,9.524017467248909,17.00873362445415,0.0498084291187739,229,0.8773946360153256
0,Travel_Rarely,Sales,2,Technical Degree,1,Sales Executive,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,8.067217553688142,9.487394957983192,17.567226890756302,0.5172413793103449,238,0.9118773946360154
0,Travel_Rarely,Research & Development,5,Life Sciences,1,Sales Executive,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,7.119061065197428,9.454545454545457,16.619834710743802,0.0,242,0.9272030651340996
0,Travel_Rarely,Research & Development,2,Medical,1,Manufacturing Director,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,8.72363482384824,9.48780487804878,18.21951219512195,0.9310344827586208,246,0.942528735632184
0,Travel_Rarely,Sales,1,Technical Degree,2,Laboratory Technician,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,10.506960580912862,9.518672199170124,20.053941908713693,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Medical,2,Sales Executive,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,7.110689927732611,9.573170731707316,16.630081300813007,0.003831417624521,246,0.942528735632184
0,Travel_Frequently,Research & Development,3,Medical,4,Manufacturing Director,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,6.489738984674329,9.452586206896552,15.995689655172416,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,Other,1,Sales Executive,68330,2.0,13,0,22.0,3,19,11,16,1.0,,3.0,3,3,6.832436342592592,9.458333333333334,16.3,0.0,240,0.9195402298850576
0,Travel_Rarely,Research & Development,2,Life Sciences,2,Human Resources,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,9.305777074542895,9.48945147679325,18.80590717299578,0.9080459770114944,237,0.9080459770114944
0,Travel_Rarely,Research & Development,3,Technical Degree,2,Manufacturing Director,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,7.554721050164088,9.468354430379748,17.0210970464135,0.0421455938697318,237,0.9080459770114944
0,Travel_Frequently,Research & Development,3,Life Sciences,2,Research Director,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,7.195166427203065,9.55603448275862,16.79310344827586,0.003831417624521,232,0.8888888888888888
0,Travel_Rarely,Sales,2,Medical,4,Manager,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,7.083899482109227,9.436440677966102,16.550847457627118,0.0,236,0.9042145593869731
1,Non-Travel,Research & Development,2,Life Sciences,1,Sales Representative,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,10.200662851692892,9.46351931330472,19.746781115879827,0.89272030651341,233,0.89272030651341
1,Travel_Rarely,Human Resources,2,Medical,5,Sales Executive,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,6.893758381226054,9.5,16.400862068965516,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,Technical Degree,3,Healthcare Representative,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,7.322567722681359,9.557851239669422,16.867768595041323,0.0114942528735632,242,0.9272030651340996
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Sales Executive,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,6.408234126984127,9.525210084033612,15.894957983193278,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,3,Technical Degree,2,Sales Executive,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,7.421599576271186,9.48728813559322,16.91949152542373,0.0229885057471264,236,0.9042145593869731
0,Travel_Rarely,Sales,4,Life Sciences,1,Sales Executive,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,8.306982212475633,9.521929824561404,17.81140350877193,0.7471264367816092,228,0.8735632183908046
0,Travel_Rarely,Research & Development,1,Life Sciences,3,Laboratory Technician,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,9.197162131519274,9.481632653061224,18.685714285714287,0.9386973180076628,245,0.9386973180076628
0,Travel_Rarely,Sales,2,Life Sciences,3,Manufacturing Director,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,6.829941331417625,9.474137931034482,16.29310344827586,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,2,Life Sciences,2,Healthcare Representative,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,6.103722687122269,9.476987447698743,15.627615062761508,0.0,239,0.9157088122605364
0,Travel_Frequently,Research & Development,4,Life Sciences,2,Manager,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,7.825787439613526,9.508695652173913,17.32608695652174,0.2567049808429119,230,0.8812260536398467
0,Travel_Rarely,Sales,3,Life Sciences,5,Sales Executive,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,6.405410575048733,9.5,15.907894736842104,0.0,228,0.8735632183908046
0,Travel_Frequently,Sales,3,Life Sciences,4,Research Scientist,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,10.561230803974706,9.528455284552846,20.065040650406505,0.942528735632184,246,0.942528735632184
1,Travel_Frequently,Human Resources,4,Human Resources,2,Sales Executive,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,6.7969338512241055,9.495762711864408,16.29237288135593,0.0,236,0.9042145593869731
0,Non-Travel,Research & Development,5,Medical,2,Sales Representative,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,6.295510603964961,9.531120331950207,15.809128630705397,0.0,241,0.9233716475095786
0,Travel_Rarely,Sales,2,Technical Degree,2,Healthcare Representative,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,7.257912494039103,9.46351931330472,16.759656652360515,0.0076628352490421,233,0.89272030651341
0,Travel_Frequently,Research & Development,4,Life Sciences,2,Manufacturing Director,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,8.8632949790795,9.502092050209203,18.351464435146443,0.9118773946360154,239,0.9157088122605364
1,Travel_Rarely,Research & Development,3,Technical Degree,1,Research Director,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,9.37195652173913,9.517391304347829,18.9,0.8812260536398467,230,0.8812260536398467
0,Non-Travel,Research & Development,4,Medical,1,Research Scientist,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,5.99063475177305,9.527659574468084,15.472340425531916,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,3,Technical Degree,2,Sales Executive,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,7.89697337962963,9.529166666666669,17.404166666666665,0.3295019157088122,240,0.9195402298850576
0,Travel_Rarely,Research & Development,3,Other,1,Laboratory Technician,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,7.016283068783069,9.545454545454543,16.562770562770563,0.0,231,0.8850574712643678
0,Travel_Frequently,Research & Development,2,Medical,1,Manager,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,10.78147737455197,9.44758064516129,20.241935483870968,0.950191570881226,248,0.950191570881226
0,Travel_Rarely,Sales,3,Marketing,5,Sales Representative,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,9.923890036730944,9.524793388429751,19.41322314049587,0.9272030651340996,242,0.9272030651340996
1,Travel_Frequently,Research & Development,3,Life Sciences,2,Laboratory Technician,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,10.21389952718676,9.472340425531916,19.727659574468085,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Sales Representative,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,7.610720164609053,9.436213991769549,17.05349794238683,0.0919540229885057,243,0.9310344827586208
0,Travel_Frequently,Sales,4,Life Sciences,2,Research Scientist,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,6.307485250737464,9.438053097345133,15.79646017699115,0.0,226,0.8659003831417624
0,Travel_Rarely,Sales,3,Life Sciences,1,Sales Executive,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,8.693173758865248,9.5531914893617,18.20425531914893,0.8888888888888888,235,0.9003831417624522
1,Travel_Frequently,Sales,1,Life Sciences,4,Laboratory Technician,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,6.498731032794908,9.506607929515418,15.982378854625551,0.0,227,0.8697318007662835
0,Travel_Rarely,Research & Development,1,Medical,1,Sales Executive,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,6.55302199074074,9.4625,16.029166666666665,0.0,240,0.9195402298850576
0,Non-Travel,Research & Development,1,Medical,3,Research Scientist,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6.708564213564213,9.463203463203463,16.17748917748918,0.0,231,0.8850574712643678
0,Non-Travel,Sales,1,Medical,1,Sales Executive,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,9.772402659069323,9.47008547008547,19.2948717948718,0.896551724137931,234,0.896551724137931
0,Non-Travel,Research & Development,3,Life Sciences,2,Research Scientist,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,7.112342117758784,9.465811965811966,16.602564102564102,0.0,234,0.896551724137931
0,Travel_Rarely,Sales,3,Marketing,4,Healthcare Representative,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,5.993801552644348,9.471615720524015,15.510917030567686,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,Technical Degree,1,Research Director,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,6.793736225895318,9.487603305785123,16.264462809917354,0.0,242,0.9272030651340996
0,Travel_Rarely,Research & Development,2,Life Sciences,2,Research Scientist,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,6.788305439330544,9.506276150627617,16.259414225941423,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,4,Other,2,Laboratory Technician,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,7.710127504553734,9.524590163934429,17.19672131147541,0.1532567049808429,244,0.9348659003831418
0,Non-Travel,Research & Development,1,Life Sciences,3,Manager,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,6.603065843621399,9.502057613168724,16.11111111111111,0.0,243,0.9310344827586208
0,Travel_Frequently,Research & Development,5,Technical Degree,2,Human Resources,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,6.93400070621469,9.542372881355933,16.483050847457626,0.0,236,0.9042145593869731
1,Travel_Rarely,Sales,5,Life Sciences,2,Sales Representative,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,6.290863054412437,9.51851851851852,15.786008230452676,0.0,243,0.9310344827586208
0,Travel_Rarely,Research & Development,2,Technical Degree,3,Sales Representative,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,7.242158931082983,9.447257383966244,16.717299578059073,0.003831417624521,237,0.9080459770114944
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Sales Representative,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,8.811529597282872,9.458515283842797,18.3056768558952,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Sales,3,Life Sciences,1,Manager,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,7.889389357712142,9.468354430379748,17.362869198312236,0.3141762452107279,237,0.9080459770114944
0,Travel_Rarely,Research & Development,1,Medical,2,Research Scientist,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,7.321815352697095,9.518672199170124,16.846473029045644,0.0114942528735632,241,0.9233716475095786
1,Travel_Frequently,Research & Development,1,Other,3,Sales Executive,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,10.31786278735632,9.491379310344827,19.814655172413797,0.8888888888888888,232,0.8888888888888888
1,Travel_Rarely,Research & Development,3,Medical,1,Research Scientist,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,10.80865277777778,9.5,20.325,0.9195402298850576,240,0.9195402298850576
0,Travel_Rarely,Research & Development,3,Other,3,Research Scientist,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,7.858071256038647,9.508695652173913,17.343478260869563,0.2950191570881226,230,0.8812260536398467
0,Travel_Frequently,Research & Development,4,Medical,4,Sales Executive,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,7.887598308184728,9.522633744855968,17.386831275720166,0.3256704980842911,243,0.9310344827586208
0,Travel_Rarely,Research & Development,3,Medical,1,Research Scientist,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,7.520212350780532,9.549586776859504,17.082644628099175,0.0498084291187739,242,0.9272030651340996
0,Travel_Frequently,Research & Development,5,Medical,4,Sales Executive,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,8.003354519774012,9.55084745762712,17.521186440677965,0.4291187739463601,236,0.9042145593869731
0,Travel_Rarely,Sales,3,Marketing,2,Laboratory Technician,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,8.175601469237833,9.53305785123967,17.702479338842974,0.6513409961685823,242,0.9272030651340996
0,Travel_Rarely,Sales,3,Other,1,Manufacturing Director,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,10.813751177024484,9.508474576271189,20.33050847457627,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Sales Executive,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,6.089302083333333,9.483333333333333,15.554166666666667,0.0,240,0.9195402298850576
0,Non-Travel,Research & Development,4,Life Sciences,2,Research Scientist,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,6.598213768115942,9.547826086956524,16.07391304347826,0.0,230,0.8812260536398467
0,Non-Travel,Research & Development,2,Life Sciences,2,Healthcare Representative,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,6.097765957446808,9.502127659574468,15.625531914893616,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,3,Medical,2,Human Resources,23620,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,10.500978997289971,9.56910569105691,20.028455284552845,0.942528735632184,246,0.942528735632184
0,Travel_Rarely,Research & Development,4,Other,1,Manufacturing Director,178610,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,6.8744063421828905,9.49557522123894,16.353982300884955,0.003831417624521,226,0.8659003831417624
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Research Scientist,191870,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,7.025246527777777,9.508333333333333,16.545833333333334,0.0,240,0.9195402298850576
0,Travel_Frequently,Research & Development,3,Medical,3,Research Scientist,197170,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,7.799973599632691,9.508264462809915,17.297520661157026,0.2183908045977011,242,0.9272030651340996
0,Travel_Rarely,Research & Development,1,Medical,5,Research Scientist,35440,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,6.187881218038122,9.510460251046023,15.665271966527197,0.0,239,0.9157088122605364
0,Travel_Rarely,Sales,5,Medical,2,Laboratory Technician,85000,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,6.211339243498818,9.51063829787234,15.74468085106383,0.0,235,0.9003831417624522
0,Travel_Rarely,Human Resources,4,Life Sciences,2,Research Scientist,46610,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,6.117868794326242,9.4468085106383,15.57872340425532,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,2,Medical,5,Sales Executive,41030,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,10.196005910165486,9.502127659574468,19.727659574468085,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,4,Life Sciences,2,Sales Executive,42490,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,7.794042824074074,9.504166666666666,17.254166666666666,0.2413793103448276,240,0.9195402298850576
0,Non-Travel,Research & Development,3,Life Sciences,2,Research Scientist,140260,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,6.203211805555556,9.479166666666666,15.716666666666669,0.0,240,0.9195402298850576
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Sales Executive,68930,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,7.91453514739229,9.510204081632653,17.37142857142857,0.3563218390804598,245,0.9386973180076628
0,Travel_Rarely,Research & Development,4,Medical,3,Sales Executive,61250,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,7.226888888888889,9.570212765957448,16.74468085106383,0.0076628352490421,235,0.9003831417624522
0,Travel_Frequently,Research & Development,4,Other,2,Research Scientist,36690,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,6.494887706855793,9.519148936170213,16.01276595744681,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,3,Medical,2,Laboratory Technician,100080,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,9.803851165980795,9.526748971193417,19.292181069958847,0.9310344827586208,243,0.9310344827586208
0,Travel_Rarely,Sales,2,Medical,1,Healthcare Representative,23870,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,7.67073629306162,9.467248908296945,17.170305676855897,0.1111111111111111,229,0.8773946360153256
0,Non-Travel,Research & Development,2,Medical,1,Sales Executive,46390,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,7.224853076216712,9.512396694214877,16.723140495867767,0.0076628352490421,242,0.9272030651340996
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Healthcare Representative,78980,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,10.38168183940243,9.487394957983192,19.899159663865547,0.9118773946360154,238,0.9118773946360154
0,Travel_Rarely,Human Resources,1,Human Resources,2,Sales Executive,25340,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,6.414363173216886,9.43231441048035,15.873362445414848,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,Medical,2,Sales Executive,131420,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,7.986352859135286,9.451882845188283,17.468619246861923,0.4367816091954023,239,0.9157088122605364
0,Travel_Rarely,Sales,4,Medical,3,Healthcare Representative,16110,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,9.070098253275107,9.462882096069867,18.558951965065503,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Research & Development,2,Technical Degree,3,Manufacturing Director,53630,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,6.99242600679282,9.467248908296945,16.502183406113538,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,4,Medical,2,Research Director,50710,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,6.217579033007903,9.510460251046023,15.728033472803348,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,Medical,3,Sales Executive,136950,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,6.021211583924351,9.519148936170213,15.523404255319148,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Sales Executive,134020,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,8.004868173258004,9.495762711864408,17.49576271186441,0.4712643678160919,236,0.9042145593869731
0,Travel_Rarely,Sales,4,Medical,2,Research Director,20290,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,8.04372015610652,9.49586776859504,17.537190082644628,0.5172413793103449,242,0.9272030651340996
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Manager,63770,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,7.89986111111111,9.5,17.394957983193276,0.3333333333333333,238,0.9118773946360154
0,Travel_Rarely,Research & Development,3,Life Sciences,4,Sales Executive,54290,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,9.395383881735814,9.506437768240342,18.909871244635195,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Research & Development,4,Medical,2,Manufacturing Director,27850,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,7.9726721763085395,9.483471074380166,17.47107438016529,0.4482758620689655,242,0.9272030651340996
0,Non-Travel,Research & Development,4,Other,1,Manager,46140,2.0,16,1,16.0,3,9,0,0,1.0,4.0,,3,3,6.776608063759962,9.459915611814344,16.21518987341772,0.0,237,0.9080459770114944
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Sales Representative,26100,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,10.79869467984934,9.44915254237288,20.29661016949153,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Sales,5,Medical,3,Research Scientist,66870,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,8.192936676082862,9.567796610169491,17.70762711864407,0.6436781609195402,236,0.9042145593869731
0,Non-Travel,Research & Development,4,Life Sciences,2,Research Director,47240,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,6.270208042770804,9.497907949790797,15.786610878661088,0.0,239,0.9157088122605364
1,Travel_Frequently,Research & Development,4,Life Sciences,2,Manufacturing Director,61790,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,7.998599773242631,9.46938775510204,17.473469387755102,0.4521072796934866,245,0.9386973180076628
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Laboratory Technician,61200,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,7.837768281101614,9.52991452991453,17.35042735042735,0.3026819923371647,234,0.896551724137931
0,Travel_Frequently,Research & Development,1,Medical,2,Sales Executive,105960,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,7.801609510745314,9.54320987654321,17.255144032921812,0.2375478927203065,243,0.9310344827586208
0,Non-Travel,Research & Development,1,Life Sciences,1,Sales Executive,54670,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,6.571621168582376,9.495689655172416,16.064655172413794,0.0,232,0.8888888888888888
1,Travel_Rarely,Research & Development,4,Medical,2,Sales Representative,29960,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,10.940326135852452,9.538461538461538,20.477732793522268,0.946360153256705,247,0.946360153256705
0,Travel_Rarely,Research & Development,1,Life Sciences,3,Research Scientist,99980,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,7.3613338021565875,9.49367088607595,16.873417721518987,0.0076628352490421,237,0.9080459770114944
1,Travel_Rarely,Sales,4,Other,2,Sales Executive,40780,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,6.802081018518519,9.483333333333333,16.3,0.0,240,0.9195402298850576
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Healthcare Representative,109200,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,7.7766064814814815,9.541666666666666,17.295833333333334,0.1954022988505747,240,0.9195402298850576
