Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Non-Travel,Research & Development,9,2,Life Sciences,3968,2,Manufacturing Director,57310,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,6.7014278959810865,9.429787234042553,16.131914893617022,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,2,2,Medical,3969,1,Research Director,25390,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,6.609389619883041,9.486842105263158,16.087719298245613,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,7,4,Other,3970,2,Laboratory Technician,57140,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,6.610516366989396,9.493775933609959,16.116182572614107,0.0,241,0.9233716475095786
0,Non-Travel,Sales,10,1,Life Sciences,3971,2,Research Director,43230,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,6.684642531876139,9.467213114754099,16.200819672131146,0.0,244,0.9348659003831418
0,Non-Travel,Sales,6,4,Marketing,3972,3,Sales Executive,73360,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,7.839338235294118,9.521008403361344,17.33613445378151,0.2681992337164751,238,0.9118773946360154
1,Travel_Frequently,Research & Development,2,1,Life Sciences,3973,1,Manufacturing Director,134990,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,7.895517952450266,9.458515283842795,17.353711790393014,0.2567049808429119,229,0.8773946360153256
1,Travel_Rarely,Research & Development,24,3,Life Sciences,3974,1,Laboratory Technician,137580,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,6.195063185503099,9.50214592274678,15.643776824034335,0.0,233,0.89272030651341
0,Travel_Frequently,Research & Development,2,1,Medical,3975,2,Healthcare Representative,51550,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,6.194631566713157,9.510460251046025,15.740585774058577,0.0,239,0.9157088122605364
0,Non-Travel,Human Resources,8,5,Medical,3976,3,Sales Executive,22580,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,7.353812915479582,9.482905982905983,16.803418803418804,0.019157088122605363,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,3,Life Sciences,3977,3,Research Scientist,35970,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,7.8185585901027075,9.445378151260504,17.27310924369748,0.2260536398467433,238,0.9118773946360154
0,Travel_Rarely,Research & Development,1,1,Technical Degree,3978,3,Laboratory Technician,25150,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,10.283835425383542,9.514644351464435,19.815899581589957,0.9157088122605364,239,0.9157088122605364
0,Travel_Rarely,Sales,26,3,Marketing,3979,2,Manager,44200,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,7.0870643153526975,9.45643153526971,16.62240663900415,0.0,241,0.9233716475095786
1,Travel_Rarely,Human Resources,2,1,Technical Degree,3980,3,Sales Executive,65780,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,8.706473922902495,9.481632653061224,18.187755102040818,0.9272030651340997,245,0.9386973180076629
1,Travel_Rarely,Research & Development,10,3,Medical,3981,1,Sales Executive,44220,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,7.9803557504873295,9.535087719298245,17.464912280701753,0.4099616858237548,228,0.8735632183908046
0,Travel_Rarely,Sales,27,2,Medical,3982,3,Sales Executive,102740,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,6.624849137931034,9.469827586206897,16.13362068965517,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,2,3,Life Sciences,3983,2,Laboratory Technician,53430,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,7.404434071000461,9.481327800829876,16.892116182572614,0.034482758620689655,241,0.9233716475095786
0,Non-Travel,Research & Development,2,4,Medical,3984,1,Laboratory Technician,23760,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,6.579242097701149,9.461206896551724,16.04741379310345,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,8,1,Technical Degree,3985,3,Manufacturing Director,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,7.400633569739952,9.54468085106383,16.927659574468084,0.019157088122605363,235,0.9003831417624522
0,Travel_Rarely,Research & Development,19,5,Medical,3986,2,Research Scientist,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,10.694584520417852,9.495726495726496,20.175213675213676,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,1,4,Life Sciences,3987,2,Manager,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,7.240177404295052,9.432773109243698,16.710084033613445,0.007662835249042145,238,0.9118773946360154
0,Travel_Rarely,Sales,27,4,Medical,3988,1,Research Scientist,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,7.059951945616503,9.472573839662447,16.544303797468356,0.0,237,0.9080459770114943
0,Travel_Frequently,Sales,8,4,Other,3989,3,Manufacturing Director,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,7.49025493025493,9.558441558441558,17.01298701298701,0.034482758620689655,231,0.8850574712643678
0,Travel_Rarely,Sales,1,2,Life Sciences,3990,3,Manager,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,7.590064463197375,9.518987341772151,17.08438818565401,0.07279693486590039,237,0.9080459770114943
0,Travel_Rarely,Research & Development,19,3,Medical,3991,2,Manufacturing Director,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,9.485377585377586,9.506493506493506,18.99134199134199,0.8850574712643678,231,0.8850574712643678
0,Travel_Rarely,Sales,8,3,Marketing,3992,1,Healthcare Representative,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,6.127782505910166,9.480851063829787,15.587234042553192,0.0,235,0.9003831417624522
0,Travel_Frequently,Research & Development,10,4,Technical Degree,3993,1,Sales Representative,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,9.59517973856209,9.542016806722689,19.113445378151262,0.9118773946360154,238,0.9118773946360154
0,Non-Travel,Research & Development,2,3,Life Sciences,3994,3,Sales Representative,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,7.612805799220272,9.508771929824562,17.114035087719298,0.08812260536398467,228,0.8735632183908046
1,Travel_Rarely,Research & Development,2,3,Life Sciences,3995,3,Laboratory Technician,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,6.054205146705146,9.515151515151516,15.54978354978355,0.0,231,0.8850574712643678
1,Travel_Rarely,Research & Development,8,2,Medical,3996,1,Manager,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,8.719821428571429,9.470588235294118,18.201680672268907,0.9042145593869731,238,0.9118773946360154
0,Non-Travel,Sales,1,4,Technical Degree,3997,1,Research Scientist,170480,4.0,15,0,10.0,3,8,5,7,,3.0,4.0,2,3,7.173255462575547,9.548117154811715,16.719665271966527,0.0038314176245210726,239,0.9157088122605364
0,Travel_Rarely,Sales,2,3,Technical Degree,3998,5,Laboratory Technician,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,10.672969995311767,9.50632911392405,20.20253164556962,0.9080459770114943,237,0.9080459770114943
0,Travel_Frequently,Sales,8,3,Medical,3999,1,Research Director,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,6.983569915254237,9.516949152542374,16.52542372881356,0.0,236,0.9042145593869731
0,Travel_Frequently,Sales,8,4,Life Sciences,4000,5,Research Scientist,21070,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,10.215344907407406,9.520833333333334,19.741666666666667,0.9195402298850575,240,0.9195402298850575
0,Travel_Frequently,Research & Development,6,2,Medical,4001,1,Human Resources,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,7.707633524082021,9.48068669527897,17.180257510729614,0.1417624521072797,233,0.89272030651341
0,Travel_Frequently,Sales,9,4,Life Sciences,4002,4,Sales Executive,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,7.611351931330473,9.48068669527897,17.07725321888412,0.07662835249042145,233,0.89272030651341
0,Non-Travel,Research & Development,11,3,Medical,4003,1,Manager,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,6.489173640167364,9.548117154811715,16.04602510460251,0.0,239,0.9157088122605364
0,Travel_Rarely,Sales,2,2,Life Sciences,4004,5,Manager,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,6.104896723646724,9.482905982905983,15.645299145299145,0.0,234,0.896551724137931
0,Travel_Rarely,Human Resources,1,3,Life Sciences,4005,1,Laboratory Technician,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,7.183088842975206,9.512396694214877,16.702479338842974,0.0,242,0.9272030651340997
0,Non-Travel,Research & Development,7,3,Life Sciences,4006,1,Sales Executive,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,7.699578460038986,9.451754385964913,17.166666666666668,0.10727969348659004,228,0.8735632183908046
0,Travel_Rarely,Research & Development,16,3,Medical,4007,1,Manufacturing Director,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,8.028727524204703,9.477178423236515,17.526970954356848,0.5210727969348659,241,0.9233716475095786
0,Travel_Rarely,Sales,2,4,Medical,4008,2,Research Director,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,6.612405876951332,9.524793388429751,16.140495867768596,0.0,242,0.9272030651340997
1,Travel_Rarely,Research & Development,1,1,Medical,4009,2,Laboratory Technician,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,10.377716830754805,9.50632911392405,19.856540084388186,0.9080459770114943,237,0.9080459770114943
0,Travel_Rarely,Research & Development,23,1,Life Sciences,4010,2,Laboratory Technician,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,7.934115402956604,9.50214592274678,17.446351931330472,0.38697318007662834,233,0.89272030651341
0,Travel_Rarely,Sales,2,3,Life Sciences,4011,5,Research Scientist,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,7.055443262411347,9.446808510638299,16.54468085106383,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,1,2,Medical,4012,3,Sales Executive,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,8.013264760576476,9.518828451882845,17.531380753138077,0.4827586206896552,239,0.9157088122605364
0,Travel_Rarely,Research & Development,1,3,Life Sciences,4013,1,Manufacturing Director,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,6.280660442600277,9.514522821576763,15.813278008298756,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,2,3,Life Sciences,4014,2,Manager,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,6.11030064014632,9.489711934156379,15.604938271604938,0.0,243,0.9310344827586207
1,Travel_Frequently,Research & Development,13,2,Life Sciences,4015,1,Laboratory Technician,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,8.596432178932178,9.445887445887445,18.03030303030303,0.8659003831417624,231,0.8850574712643678
1,Travel_Rarely,Research & Development,4,4,Medical,4016,2,Sales Representative,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,7.89895949074074,9.479166666666666,17.366666666666667,0.3218390804597701,240,0.9195402298850575
0,Travel_Frequently,Research & Development,16,4,Medical,4017,3,Healthcare Representative,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,7.688701741996235,9.508474576271187,17.18220338983051,0.09961685823754789,236,0.9042145593869731
0,Travel_Rarely,Research & Development,2,3,Technical Degree,4018,3,Healthcare Representative,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,6.493613445378151,9.516806722689076,15.96218487394958,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,2,3,Life Sciences,4019,1,Human Resources,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,6.17837367450438,9.473029045643154,15.705394190871369,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,29,2,Life Sciences,4020,2,Laboratory Technician,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,6.950778985507247,9.482608695652173,16.434782608695652,0.0,230,0.8812260536398467
1,Travel_Rarely,Sales,12,4,Life Sciences,4021,2,Sales Executive,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,7.718414893617021,9.514893617021277,17.195744680851064,0.16475095785440613,235,0.9003831417624522
1,Travel_Rarely,Research & Development,16,2,Life Sciences,4022,2,Laboratory Technician,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,10.512892924976258,9.418803418803419,19.96153846153846,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,11,3,Life Sciences,4023,1,Sales Executive,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,9.49042972459639,9.47008547008547,18.965811965811966,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,2,4,Life Sciences,4024,5,Manager,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,7.527197962154293,9.524017467248909,17.00873362445415,0.04980842911877394,229,0.8773946360153256
0,Travel_Rarely,Sales,14,2,Technical Degree,4025,1,Sales Executive,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,8.067217553688142,9.487394957983193,17.567226890756302,0.5172413793103449,238,0.9118773946360154
0,Travel_Rarely,Research & Development,5,5,Life Sciences,4026,1,Sales Executive,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,7.119061065197428,9.454545454545455,16.619834710743802,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,7,2,Medical,4027,1,Manufacturing Director,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,8.72363482384824,9.487804878048781,18.21951219512195,0.9310344827586207,246,0.9425287356321839
0,Travel_Rarely,Sales,2,1,Technical Degree,4028,2,Laboratory Technician,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,10.506960580912862,9.518672199170124,20.053941908713693,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,3,Medical,4029,2,Sales Executive,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,7.110689927732611,9.573170731707316,16.630081300813007,0.0038314176245210726,246,0.9425287356321839
0,Travel_Frequently,Research & Development,5,3,Medical,4030,4,Manufacturing Director,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,6.489738984674329,9.452586206896552,15.995689655172415,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,3,Other,4031,1,Sales Executive,68330,2.0,13,0,22.0,3,19,11,16,1.0,,3.0,3,3,6.832436342592592,9.458333333333334,16.3,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,26,2,Life Sciences,4032,2,Human Resources,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,9.305777074542897,9.48945147679325,18.80590717299578,0.9080459770114943,237,0.9080459770114943
0,Travel_Rarely,Research & Development,4,3,Technical Degree,4033,2,Manufacturing Director,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,7.554721050164088,9.468354430379748,17.0210970464135,0.0421455938697318,237,0.9080459770114943
0,Travel_Frequently,Research & Development,2,3,Life Sciences,4034,2,Research Director,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,7.195166427203065,9.556034482758621,16.79310344827586,0.0038314176245210726,232,0.8888888888888888
0,Travel_Rarely,Sales,1,2,Medical,4035,4,Manager,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,7.083899482109227,9.436440677966102,16.550847457627118,0.0,236,0.9042145593869731
1,Non-Travel,Research & Development,27,2,Life Sciences,4036,1,Sales Representative,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,10.200662851692893,9.46351931330472,19.746781115879827,0.89272030651341,233,0.89272030651341
1,Travel_Rarely,Human Resources,1,2,Medical,4037,5,Sales Executive,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,6.893758381226054,9.5,16.400862068965516,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,13,3,Technical Degree,4038,3,Healthcare Representative,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,7.322567722681359,9.557851239669422,16.867768595041323,0.011494252873563218,242,0.9272030651340997
0,Travel_Rarely,Research & Development,5,3,Life Sciences,4039,1,Sales Executive,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,6.4082341269841265,9.525210084033613,15.894957983193278,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,7,3,Technical Degree,4040,2,Sales Executive,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,7.421599576271186,9.48728813559322,16.91949152542373,0.022988505747126436,236,0.9042145593869731
0,Travel_Rarely,Sales,9,4,Life Sciences,4041,1,Sales Executive,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,8.306982212475633,9.521929824561404,17.81140350877193,0.7471264367816092,228,0.8735632183908046
0,Travel_Rarely,Research & Development,8,1,Life Sciences,4042,3,Laboratory Technician,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,9.197162131519274,9.481632653061224,18.685714285714287,0.9386973180076629,245,0.9386973180076629
0,Travel_Rarely,Sales,25,2,Life Sciences,4043,3,Manufacturing Director,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,6.829941331417625,9.474137931034482,16.29310344827586,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,16,2,Life Sciences,4044,2,Healthcare Representative,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,6.103722687122269,9.476987447698745,15.627615062761507,0.0,239,0.9157088122605364
0,Travel_Frequently,Research & Development,8,4,Life Sciences,4045,2,Manager,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,7.825787439613526,9.508695652173913,17.32608695652174,0.2567049808429119,230,0.8812260536398467
0,Travel_Rarely,Sales,1,3,Life Sciences,4046,5,Sales Executive,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,6.405410575048733,9.5,15.907894736842104,0.0,228,0.8735632183908046
0,Travel_Frequently,Sales,8,3,Life Sciences,4047,4,Research Scientist,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,10.561230803974706,9.528455284552846,20.065040650406505,0.9425287356321839,246,0.9425287356321839
1,Travel_Frequently,Human Resources,2,4,Human Resources,4048,2,Sales Executive,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,6.7969338512241055,9.495762711864407,16.29237288135593,0.0,236,0.9042145593869731
0,Non-Travel,Research & Development,8,5,Medical,4049,2,Sales Representative,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,6.295510603964961,9.531120331950207,15.809128630705395,0.0,241,0.9233716475095786
0,Travel_Rarely,Sales,3,2,Technical Degree,4050,2,Healthcare Representative,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,7.257912494039103,9.46351931330472,16.759656652360515,0.007662835249042145,233,0.89272030651341
0,Travel_Frequently,Research & Development,9,4,Life Sciences,4051,2,Manufacturing Director,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,8.8632949790795,9.502092050209205,18.351464435146443,0.9118773946360154,239,0.9157088122605364
1,Travel_Rarely,Research & Development,25,3,Technical Degree,4052,1,Research Director,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,9.37195652173913,9.517391304347827,18.9,0.8812260536398467,230,0.8812260536398467
0,Non-Travel,Research & Development,1,4,Medical,4053,1,Research Scientist,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,5.99063475177305,9.527659574468085,15.472340425531915,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,4,3,Technical Degree,4054,2,Sales Executive,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,7.89697337962963,9.529166666666667,17.404166666666665,0.32950191570881227,240,0.9195402298850575
0,Travel_Rarely,Research & Development,1,3,Other,4055,1,Laboratory Technician,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,7.016283068783069,9.545454545454545,16.562770562770563,0.0,231,0.8850574712643678
0,Travel_Frequently,Research & Development,4,2,Medical,4056,1,Manager,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,10.78147737455197,9.44758064516129,20.241935483870968,0.9501915708812261,248,0.9501915708812261
0,Travel_Rarely,Sales,5,3,Marketing,4057,5,Sales Representative,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,9.923890036730945,9.524793388429751,19.41322314049587,0.9272030651340997,242,0.9272030651340997
1,Travel_Frequently,Research & Development,9,3,Life Sciences,4058,2,Laboratory Technician,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,10.213899527186761,9.472340425531915,19.727659574468085,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,3,4,Life Sciences,4059,1,Sales Representative,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,7.610720164609053,9.436213991769547,17.05349794238683,0.09195402298850575,243,0.9310344827586207
0,Travel_Frequently,Sales,11,4,Life Sciences,4060,2,Research Scientist,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,6.3074852507374635,9.438053097345133,15.79646017699115,0.0,226,0.8659003831417624
0,Travel_Rarely,Sales,1,3,Life Sciences,4061,1,Sales Executive,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,8.693173758865248,9.553191489361701,18.204255319148935,0.8888888888888888,235,0.9003831417624522
1,Travel_Frequently,Sales,8,1,Life Sciences,4062,4,Laboratory Technician,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,6.498731032794908,9.506607929515418,15.982378854625551,0.0,227,0.8697318007662835
0,Travel_Rarely,Research & Development,25,1,Medical,4063,1,Sales Executive,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,6.55302199074074,9.4625,16.029166666666665,0.0,240,0.9195402298850575
0,Non-Travel,Research & Development,21,1,Medical,4064,3,Research Scientist,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6.708564213564213,9.463203463203463,16.17748917748918,0.0,231,0.8850574712643678
0,Non-Travel,Sales,23,1,Medical,4065,1,Sales Executive,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,9.772402659069325,9.47008547008547,19.294871794871796,0.896551724137931,234,0.896551724137931
0,Non-Travel,Research & Development,1,3,Life Sciences,4066,2,Research Scientist,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,7.112342117758784,9.465811965811966,16.602564102564102,0.0,234,0.896551724137931
0,Travel_Rarely,Sales,2,3,Marketing,4067,4,Healthcare Representative,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,5.9938015526443476,9.471615720524017,15.510917030567686,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,19,3,Technical Degree,4068,1,Research Director,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,6.793736225895318,9.487603305785123,16.264462809917354,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,2,2,Life Sciences,4069,2,Research Scientist,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,6.788305439330544,9.506276150627615,16.259414225941423,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,4,Other,4070,2,Laboratory Technician,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,7.710127504553734,9.524590163934427,17.19672131147541,0.1532567049808429,244,0.9348659003831418
0,Non-Travel,Research & Development,3,1,Life Sciences,4071,3,Manager,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,6.603065843621399,9.502057613168724,16.11111111111111,0.0,243,0.9310344827586207
0,Travel_Frequently,Research & Development,25,5,Technical Degree,4072,2,Human Resources,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,6.93400070621469,9.542372881355933,16.483050847457626,0.0,236,0.9042145593869731
1,Travel_Rarely,Sales,7,5,Life Sciences,4073,2,Sales Representative,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,6.290863054412437,9.518518518518519,15.786008230452675,0.0,243,0.9310344827586207
0,Travel_Rarely,Research & Development,9,2,Technical Degree,4074,3,Sales Representative,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,7.242158931082983,9.447257383966244,16.717299578059073,0.0038314176245210726,237,0.9080459770114943
0,Travel_Rarely,Research & Development,5,3,Life Sciences,4075,2,Sales Representative,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,8.811529597282872,9.458515283842795,18.305676855895197,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Sales,2,3,Life Sciences,4076,1,Manager,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,7.889389357712142,9.468354430379748,17.362869198312236,0.31417624521072796,237,0.9080459770114943
0,Travel_Rarely,Research & Development,8,1,Medical,4077,2,Research Scientist,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,7.321815352697095,9.518672199170124,16.846473029045644,0.011494252873563218,241,0.9233716475095786
1,Travel_Frequently,Research & Development,2,1,Other,4078,3,Sales Executive,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,10.31786278735632,9.491379310344827,19.814655172413794,0.8888888888888888,232,0.8888888888888888
1,Travel_Rarely,Research & Development,18,3,Medical,4079,1,Research Scientist,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,10.808652777777779,9.5,20.325,0.9195402298850575,240,0.9195402298850575
0,Travel_Rarely,Research & Development,14,3,Other,4080,3,Research Scientist,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,7.858071256038647,9.508695652173913,17.343478260869563,0.2950191570881226,230,0.8812260536398467
0,Travel_Frequently,Research & Development,2,4,Medical,4081,4,Sales Executive,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,7.887598308184728,9.522633744855968,17.386831275720166,0.32567049808429116,243,0.9310344827586207
0,Travel_Rarely,Research & Development,3,3,Medical,4082,1,Research Scientist,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,7.5202123507805325,9.549586776859504,17.082644628099175,0.04980842911877394,242,0.9272030651340997
